document,element,frequency_in_document
212pondi,גוש,2
212pondi,גז,2
212pondi,גזאלה,1
212pondi,גזעני,3
212pondi,גזר,3
212pondi,גיבור,1
212pondi,גיבורה,1
212pondi,גיבורי,1
212pondi,גילתה,1
212pondi,גיס,4
212pondi,גירוש,1
212pondi,גל,2
212pondi,גלום,1
212pondi,גלותא,1
212pondi,גלי,2
212pondi,גליקמן,2
212pondi,גלית,2
212pondi,גלנט,19
212pondi,גלעד,1
212pondi,גמגם,1
212pondi,גמדים,1
212pondi,גמור,1
212pondi,גמורים,1
212pondi,גן,1
212pondi,גנב,2
212pondi,גנבים,2
212pondi,גנבת,1
212pondi,גננת,1
212pondi,גנץ,14
212pondi,גפרור,1
212pondi,גראד,1
212pondi,גרוזיני,1
212pondi,גרון,1
212pondi,גרונר,1
212pondi,גרוע,5
212pondi,גרועה,1
212pondi,גרועים,4
212pondi,גרורותיה,1
212pondi,גרורותיו,1
212pondi,גרוש,1
212pondi,גרילה,1
212pondi,גרם,1
212pondi,גרמו,2
212pondi,גשר,1
212pondi,דא,1
212pondi,דאבדין,1
212pondi,דאגו,1
212pondi,דאגתם,1
212pondi,דאיהי,1
212pondi,דאתחזי,1
212pondi,דאתחזיא,1
212pondi,דבורי,2
212pondi,דביל,2
212pondi,דביר,1
212pondi,דבק,2
212pondi,דברי,2
212pondi,דברים,3
212pondi,דג,1
212pondi,דגול,1
212pondi,דגל,1
212pondi,דגן,2
212pondi,דגסטן,1
212pondi,דהיינו,1
212pondi,דהן,1
212pondi,דו,4
212pondi,דואג,2
212pondi,דואגים,2
212pondi,דובר,9
212pondi,דוברת,1
212pondi,דוגמא,1
212pondi,דוד,3
212pondi,דווקה,1
212pondi,דוך,1
212pondi,דולפין,1
212pondi,דולר,4
212pondi,דומה,3
212pondi,דונם,7
212pondi,דור,2
212pondi,דורון,1
212pondi,דורית,1
212pondi,דורכים,1
212pondi,דורכת,1
212pondi,דורש,3
212pondi,דורשות,2
212pondi,דורשים,1
212pondi,דורשת,1
212pondi,דותן,1
212pondi,דחף,2
212pondi,דחפה,1
212pondi,דחפו,2
212pondi,די,7
212pondi,דיאם,8
212pondi,דיבה,1
212pondi,דיביל,1
212pondi,דיברו,1
212pondi,דיווח,2
212pondi,דיווחים,4
212pondi,דיון,1
212pondi,דיי,2
212pondi,דיייי,1
212pondi,דיין,1
212pondi,דיכטר,1
212pondi,דין,2
212pondi,דינם,1
212pondi,דיסטאל,1
212pondi,דיעה,1
212pondi,דיעות,1
212pondi,דיקטטורה,5
212pondi,דיקטטורים,1
212pondi,דיר,1
212pondi,דירה,1
212pondi,דירת,1
212pondi,דיתחזי,1
212pondi,דכתיב,1
212pondi,דלא,1
212pondi,דליפמן,1
212pondi,דלת,10
212pondi,דם,2
212pondi,דםםםם,1
212pondi,דמויות,1
212pondi,דמונזיציה,1
212pondi,דמוקרטיה,3
212pondi,דמוקרטית,4
212pondi,דמות,1
212pondi,דמי,1
212pondi,דממה,2
212pondi,דמשיחא,1
212pondi,דמתקשטא,2
212pondi,דן,1
212pondi,דניאל,1
212pondi,דעות,1
212pondi,דעי,1
212pondi,דעתך,2
212pondi,דעתכם,3
212pondi,דף,8
212pondi,דקה,2
212pondi,דקות,2
212pondi,דקים,1
212pondi,דרוקר,3
212pondi,דרור,1
212pondi,דרישות,1
212pondi,דרך,6
212pondi,דרכה,1
212pondi,דרמה,1
212pondi,דרעי,4
212pondi,דרש,1
212pondi,דשדוש,1
212pondi,דת,4
212pondi,דתם,1
212pondi,האבוד,1
212pondi,האדום,2
212pondi,האדי,1
212pondi,האדיוט,1
212pondi,האדיר,1
212pondi,האדם,2
212pondi,האדמה,3
212pondi,האדמות,1
212pondi,האוגדה,1
212pondi,האוויר,5
212pondi,האויב,7
212pondi,האויבים,1
212pondi,האוייב,1
212pondi,האוכל,1
212pondi,האוכלוסייה,1
212pondi,האולפנים,1
212pondi,האומה,3
212pondi,האומנות,1
212pondi,האופציה,1
212pondi,האוצר,1
212pondi,האור,3
212pondi,האושר,1
212pondi,האזורית,1
212pondi,האזרח,1
212pondi,האזרחי,1
212pondi,האזרחים,4
212pondi,האחד,1
212pondi,האחיזה,2
212pondi,האחראים,1
212pondi,האחרון,4
212pondi,האחרונה,1
212pondi,האחרונים,4
212pondi,האחרים,1
212pondi,האחת,3
212pondi,האי,3
212pondi,האידיוט,1
212pondi,האיומים,2
212pondi,האיכות,1
212pondi,האימון,1
212pondi,האיסלאם,4
212pondi,האיסלאמי,1
212pondi,האיראני,1
212pondi,האיראניים,1
212pondi,האיראנים,2
212pondi,האירוע,3
212pondi,האיש,3
212pondi,האישה,1
212pondi,האישום,1
212pondi,האיתנה,1
212pondi,האכזר,1
212pondi,האלה,14
212pondi,האלהה,1
212pondi,האמא,1
212pondi,האמירויות,1
212pondi,האמיתי,1
212pondi,האמיתיים,2
212pondi,האמנות,1
212pondi,האמנתם,2
212pondi,האמצעים,1
212pondi,האמריקאי,1
212pondi,האמריקאים,1
212pondi,האמריקני,1
212pondi,האמריקנים,1
212pondi,האמש,1
212pondi,האמת,28
212pondi,האנושי,2
212pondi,האסון,2
212pondi,האסונות,1
212pondi,האסיר,2
212pondi,האף,2
212pondi,האפיפיור,1
212pondi,האפסים,1
212pondi,הארגון,1
212pondi,הארור,1
212pondi,הארורה,2
212pondi,הארכת,1
212pondi,הארץ,14
212pondi,האשה,1
212pondi,האשכנזים,2
212pondi,האשמים,1
212pondi,האשפתות,1
212pondi,הבא,24
212pondi,הבאבא,1
212pondi,הבאה,2
212pondi,הבאת,2
212pondi,הבאתם,6
212pondi,הבבא,2
212pondi,הבגידה,5
212pondi,הבגץ,13
212pondi,הבדיחות,1
212pondi,הבדל,7
212pondi,הבוגד,7
212pondi,הבוגדים,13
212pondi,הבוגדני,1
212pondi,הבוגדנית,1
212pondi,הבוגדת,1
212pondi,הבוטים,1
212pondi,הבונים,1
212pondi,הבוקר,2
212pondi,הבזבזנות,1
212pondi,הבחור,6
212pondi,הבחירות,1
212pondi,הבטחה,1
212pondi,הבטחות,2
212pondi,הבטחנו,1
212pondi,הבטחת,3
212pondi,הבטחתם,1
212pondi,הבטיח,9
212pondi,הבטיחה,4
212pondi,הבטיחו,2
212pondi,הביא,10
212pondi,הביאה,1
212pondi,הביאו,6
212pondi,הביטו,1
212pondi,הביטוח,1
212pondi,הביטוי,6
212pondi,הביטחון,6
212pondi,הביטחוני,1
212pondi,הבינונית,1
212pondi,הביניין,1
212pondi,הביעו,1
212pondi,הבירה,1
212pondi,הבית,7
212pondi,הביתה,4
212pondi,הבכיר,1
212pondi,הבכירים,2
212pondi,הבלתי,2
212pondi,הבניין,1
212pondi,הבנים,3
212pondi,הבנקים,3
212pondi,הבנת,5
212pondi,הבנתי,4
212pondi,הבנתם,3
212pondi,הבעיה,1
212pondi,הבריטית,1
212pondi,הברית,7
212pondi,הברק,1
212pondi,הברקה,1
212pondi,הגאולה,2
212pondi,הגאון,1
212pondi,הגב,1
212pondi,הגבוהים,2
212pondi,הגבלה,1
212pondi,הגברת,1
212pondi,הגג,1
212pondi,הגדול,8
212pondi,הגדולה,8
212pondi,הגדר,3
212pondi,הגוונים,1
212pondi,הגון,1
212pondi,הגונב,1
212pondi,הגורו,1
212pondi,הגזים,1
212pondi,הגזען,1
212pondi,הגזרה,1
212pondi,הגזרות,1
212pondi,הגיב,4
212pondi,הגיבו,1
212pondi,הגיבור,3
212pondi,הגיבורים,4
212pondi,הגיוני,2
212pondi,הגיח,1
212pondi,הגיל,1
212pondi,הגילויים,1
212pondi,הגימנסיה,1
212pondi,הגיע,11
212pondi,הגיעו,5
212pondi,הגירה,4
212pondi,הגנב,1
212pondi,הגנבים,1
212pondi,הגנה,1
212pondi,הגענו,2
212pondi,הגעת,1
212pondi,הגר,1
212pondi,הגרון,1
212pondi,הגשרים,1
212pondi,הדביל,1
212pondi,הדבר,4
212pondi,הדברההההה,1
212pondi,הדברים,1
212pondi,הדגול,1
212pondi,הדגשתי,1
212pondi,הדובר,3
212pondi,הדוקרני,1
212pondi,הדור,1
212pondi,הדיבור,2
212pondi,הדיווחים,2
212pondi,הדין,3
212pondi,הדיעה,3
212pondi,הדיקטטורה,2
212pondi,הדלת,1
212pondi,הדם,3
212pondi,הדמוקרטיה,10
212pondi,הדרג,1
212pondi,הדרדס,1
212pondi,הדרישות,1
212pondi,הדרך,6
212pondi,הדרמה,1
212pondi,הדתיים,1
212pondi,הדתית,1
212pondi,הה,1
212pondi,ההבדל,6
212pondi,ההבדלים,1
212pondi,ההגנה,1
212pondi,ההוא,2
212pondi,ההודעות,1
212pondi,ההוכחה,2
212pondi,ההומור,1
212pondi,ההומניטרי,2
212pondi,ההומניטריות,1
212pondi,ההוראה,1
212pondi,ההוראות,2
212pondi,ההזויים,1
212pondi,ההילולא,1
212pondi,ההילולה,1
212pondi,ההיסטוריה,1
212pondi,ההיפך,2
212pondi,ההנהגה,1
212pondi,ההסברה,1
212pondi,ההסוואה,1
212pondi,ההסתה,4
212pondi,ההפגנה,3
212pondi,ההפגנות,1
212pondi,ההפקרות,1
212pondi,ההצבעה,1
212pondi,ההצלחה,2
212pondi,ההצלחות,1
212pondi,ההקלטות,1
212pondi,ההרס,1
212pondi,ההשכל,1
212pondi,ההשלכות,1
212pondi,ההשתקה,1
212pondi,ההתבוללות,1
212pondi,ההתחלה,6
212pondi,ההתיישבות,1
212pondi,ההתלהמות,1
212pondi,ההתקדמות,1
212pondi,ההתקפי,1
212pondi,ההתרעה,1
212pondi,הוא,2
212pondi,הוגשה,1
212pondi,הודיעה,1
212pondi,הודעות,1
212pondi,הודרוב,1
212pondi,הוה,1
212pondi,הווא,1
212pondi,הוזהרתם,1
212pondi,הוזמן,1
212pondi,הוחרבה,1
212pondi,הוחרמו,1
212pondi,הוכח,1
212pondi,הוכחות,2
212pondi,הוכיח,1
212pondi,הוכיחו,1
212pondi,הולך,11
212pondi,הולכים,7
212pondi,הומור,1
212pondi,הומניטרי,4
212pondi,הון,1
212pondi,הונאה,2
212pondi,הונם,1
212pondi,הופכים,1
212pondi,הופעל,1
212pondi,הופעלה,1
212pondi,הופפפפ,1
212pondi,הופקרנו,1
212pondi,הופתענו,1
212pondi,הוצאת,1
212pondi,הוציא,1
212pondi,הוקמה,1
212pondi,הוראה,4
212pondi,הוראות,11
212pondi,הורג,2
212pondi,הורגים,1
212pondi,הורה,1
212pondi,הורחק,1
212pondi,הורי,1
212pondi,הורים,1
212pondi,הורס,1
212pondi,הורסים,1
212pondi,הורשה,1
212pondi,הושבת,1
212pondi,הושע,1
212pondi,הותר,1
212pondi,הזאת,1
212pondi,הזבל,6
212pondi,הזדמנות,1
212pondi,הזה,1
212pondi,הזהה,1
212pondi,הזו,20
212pondi,הזוג,1
212pondi,הזוהר,2
212pondi,הזוי,2
212pondi,הזוייה,1
212pondi,הזולה,1
212pondi,הזומביבונים,1
212pondi,הזזת,1
212pondi,הזיה,3
212pondi,הזיות,1
212pondi,הזירות,2
212pondi,הזכות,1
212pondi,הזמן,11
212pondi,הזמר,2
212pondi,הזרוע,1
212pondi,החבלה,1
212pondi,החברתית,5
212pondi,החג,5
212pondi,החדשה,28
212pondi,החדשהה,1
212pondi,החדשים,1
212pondi,החודשים,1
212pondi,החול,1
212pondi,החולים,2
212pondi,החולצה,2
212pondi,החומות,3
212pondi,החומר,3
212pondi,החוץ,2
212pondi,החוצה,1
212pondi,החוצפה,1
212pondi,החוק,8
212pondi,החורבן,1
212pondi,החושך,3
212pondi,החות,1
212pondi,החותמים,1
212pondi,החזיק,1
212pondi,החזיר,4
212pondi,החזירה,1
212pondi,החזירות,1
212pondi,החזירית,1
212pondi,החזן,1
212pondi,החזקים,1
212pondi,החזרזיר,1
212pondi,החזרת,2
212pondi,החטוף,1
212pondi,החטופות,1
212pondi,החטופים,32
212pondi,החייל,1
212pondi,החיילים,14
212pondi,החיים,7
212pondi,החיל,1
212pondi,החינוך,6
212pondi,החיסול,4
212pondi,החישוב,1
212pondi,החכם,1
212pondi,החלאה,3
212pondi,החלאות,7
212pondi,החלב,2
212pondi,החלולה,1
212pondi,החלום,1
212pondi,החלון,1
212pondi,החלטה,1
212pondi,החלטת,1
212pondi,החלטתו,2
212pondi,החלק,2
212pondi,החמאס,5
212pondi,החמור,4
212pondi,החמישי,2
212pondi,החנופה,1
212pondi,החסיד,1
212pondi,החסימה,1
212pondi,החסינות,1
212pondi,החפים,1
212pondi,החקירה,2
212pondi,החרדי,2
212pondi,החרדים,2
212pondi,החריימה,1
212pondi,החרמנו,1
212pondi,החשיפה,1
212pondi,החתונה,1
212pondi,החתיך,1
212pondi,הטאליבן,1
212pondi,הטבח,75
212pondi,הטביעה,1
212pondi,הטוב,2
212pondi,הטובה,1
212pondi,הטילים,1
212pondi,הטינופת,1
212pondi,הטיפש,1
212pondi,הטלגרם,1
212pondi,הטנק,1
212pondi,הטעות,2
212pondi,הטרור,18
212pondi,הטריק,2
212pondi,היגיון,1
212pondi,הידיים,6
212pondi,הידעתם,19
212pondi,היהודי,3
212pondi,היהודים,18
212pondi,היהודית,2
212pondi,היוולדך,1
212pondi,היוזמים,1
212pondi,היוזר,2
212pondi,היועמ,9
212pondi,היושב,1
212pondi,היחיד,3
212pondi,היחידה,3
212pondi,היחידים,1
212pondi,היטלר,4
212pondi,הייאוש,1
212pondi,היילי,1
212pondi,היינו,3
212pondi,היית,4
212pondi,הייתה,11
212pondi,הייתי,3
212pondi,הייתם,2
212pondi,הייתםםםםם,1
212pondi,הילדים,2
212pondi,הילולת,1
212pondi,הים,10
212pondi,הימין,15
212pondi,הינה,2
212pondi,הינך,2
212pondi,היעד,1
212pondi,היפים,2
212pondi,היקר,5
212pondi,היקרים,3
212pondi,הירקון,1
212pondi,הישראלי,4
212pondi,הישראלית,1
212pondi,הית,1
212pondi,היתה,2
212pondi,היתר,1
212pondi,הכבוד,8
212pondi,הכוונה,1
212pondi,הכוונת,2
212pondi,הכוח,5
212pondi,הכוחות,1
212pondi,הכושל,1
212pondi,הכותל,2
212pondi,הכח,10
212pondi,הכחולה,1
212pondi,הכי,12
212pondi,הכיבו,1
212pondi,הכיוון,1
212pondi,הכיוונים,1
212pondi,הכיפה,1
212pondi,הכיצד,2
212pondi,הכיריים,1
212pondi,הכישורים,1
212pondi,הכישלון,2
212pondi,הכלבה,1
212pondi,הכלים,1
212pondi,הכלללל,1
212pondi,הכניס,2
212pondi,הכניסה,1
212pondi,הכניסו,4
212pondi,הכנסייה,1
212pondi,הכנסת,3
212pondi,הכנסתם,2
212pondi,הכנפיים,2
212pondi,הכסף,4
212pondi,הכספים,3
212pondi,הכפופה,1
212pondi,הכפר,1
212pondi,הכריז,2
212pondi,הכת,1
212pondi,הכתובת,1
212pondi,הלא,1
212pondi,הלב,5
212pondi,הלוואי,8
212pondi,הלוחמים,2
212pondi,הלוך,1
212pondi,הלוע,1
212pondi,הלחימה,6
212pondi,הלחם,1
212pondi,הלחץ,2
212pondi,הלטאות,1
212pondi,הליכי,1
212pondi,הלילה,6
212pondi,הליצנים,1
212pondi,הלך,4
212pondi,הלכו,2
212pondi,הלכת,1
212pondi,הלל,4
212pondi,הללו,1
212pondi,הלמלם,1
212pondi,הלפרין,1
212pondi,הלקלק,1
212pondi,הלקקנים,1
212pondi,המאה,1
212pondi,המבט,2
212pondi,המביש,1
212pondi,המבנים,1
212pondi,המבצעים,2
212pondi,המברך,1
212pondi,המגבלות,1
212pondi,המגלה,1
212pondi,המדינה,28
212pondi,המדיני,1
212pondi,המדיניות,1
212pondi,המהממת,1
212pondi,המהפכה,1
212pondi,המובטח,1
212pondi,המוגזמות,1
212pondi,המודיעין,1
212pondi,המוות,1
212pondi,המוח,5
212pondi,המומצא,2
212pondi,המון,7
212pondi,המונים,4
212pondi,המוסד,1
212pondi,המוסר,1
212pondi,המועבר,1
212pondi,המועצה,1
212pondi,המופגן,1
212pondi,המורל,1
212pondi,המושחת,2
212pondi,המושחתים,1
212pondi,המזימה,1
212pondi,המחאה,2
212pondi,המחבל,18
212pondi,המחבלים,18
212pondi,המחבלת,4
212pondi,המחדל,2
212pondi,המחזה,1
212pondi,המחיר,2
212pondi,המחלקה,1
212pondi,המטומטם,4
212pondi,המטומטמת,1
212pondi,המטונף,1
212pondi,המטוס,1
212pondi,המטוסים,1
212pondi,המטורפת,1
212pondi,המטר,1
212pondi,המטרה,11
212pondi,המידע,1
212pondi,המיוחדים,1
212pondi,המיידי,1
212pondi,המילה,1
212pondi,המילואים,3
212pondi,המיליון,1
212pondi,המיליונים,1
212pondi,המילים,2
212pondi,המימד,2
212pondi,המין,1
212pondi,המינויים,1
212pondi,המיסים,2
212pondi,המיתרים,1
212pondi,המכהנת,1
212pondi,המכובדת,1
212pondi,המכריע,1
212pondi,המכתבים,1
212pondi,המלא,2
212pondi,המלאים,1
212pondi,המלווה,1
212pondi,המלחמה,14
212pondi,המליצו,1
212pondi,המלך,4
212pondi,המלמד,1
212pondi,המלצות,1
212pondi,הממוקד,1
212pondi,הממזר,1
212pondi,המממן,1
212pondi,הממציאנים,1
212pondi,הממשלה,48
212pondi,המן,2
212pondi,המנדטים,1
212pondi,המנהיג,3
212pondi,המנהל,1
212pondi,המנהרות,1
212pondi,המס,1
212pondi,המסגור,1
212pondi,המסוכנות,2
212pondi,המסועף,1
212pondi,המסים,1
212pondi,המסך,1
212pondi,המסכים,1
212pondi,המסכנים,1
212pondi,המסר,2
212pondi,המסרים,8
212pondi,המעוות,1
212pondi,המעצמה,1
212pondi,המערבי,3
212pondi,המערכה,1
212pondi,המפלגה,2
212pondi,המפלצת,2
212pondi,המפנקים,1
212pondi,המצאות,1
212pondi,המצב,5
212pondi,המצומצמת,1
212pondi,המצח,1
212pondi,המציא,1
212pondi,המציאו,1
212pondi,המציאות,5
212pondi,המציל,1
212pondi,המקום,1
212pondi,המקור,2
212pondi,המקלדת,1
212pondi,המקסימום,1
212pondi,המקראית,1
212pondi,המקרה,1
212pondi,המר,1
212pondi,המרבק,1
212pondi,המרגל,1
212pondi,המרגלת,2
212pondi,המשחק,3
212pondi,המשטר,1
212pondi,המשטרה,4
212pondi,המשך,3
212pondi,המשלט,1
212pondi,המשמעו,1
212pondi,המשמעות,1
212pondi,המשמעותיות,2
212pondi,המשפחה,1
212pondi,המשפט,13
212pondi,המשפטית,1
212pondi,המתבונן,1
212pondi,המתפרה,1
212pondi,המתקפה,1
212pondi,הנאור,1
212pondi,הנאורים,1
212pondi,הנאצי,3
212pondi,הנאצים,6
212pondi,הנבלה,2
212pondi,הנבלות,1
212pondi,הנגבי,2
212pondi,הנגעים,1
212pondi,הנה,10
212pondi,הנהלת,2
212pondi,הנהר,1
212pondi,הנואם,1
212pondi,הנוגע,1
212pondi,הנוחבה,1
212pondi,הנוכחית,1
212pondi,הנורא,3
212pondi,הנושא,1
212pondi,הנותרים,1
212pondi,הנזק,4
212pondi,הנחיות,1
212pondi,הנחמה,1
212pondi,הנחש,6
212pondi,הנחשים,1
212pondi,הנחת,1
212pondi,הניוד,1
212pondi,הנימוק,2
212pondi,הניסים,1
212pondi,הניצחון,3
212pondi,הנכון,5
212pondi,הנכונה,3
212pondi,הנכונים,1
212pondi,הנמכרים,1
212pondi,הנפש,3
212pondi,הנצחון,1
212pondi,הנקודה,1
212pondi,הנרצחים,2
212pondi,הנשיא,1
212pondi,הנשיאה,1
212pondi,הנשלט,2
212pondi,הנשלטת,1
212pondi,הנשק,2
212pondi,הנשקים,1
212pondi,הסבירות,2
212pondi,הסובלנות,1
212pondi,הסודאנים,1
212pondi,הסודית,1
212pondi,הסוהרת,2
212pondi,הסוף,3
212pondi,הסופי,1
212pondi,הסופית,1
212pondi,הסטטוס,1
212pondi,הסיבה,1
212pondi,הסיגר,1
212pondi,הסיוט,1
212pondi,הסיוע,3
212pondi,הסייבר,1
212pondi,הסיכוי,2
212pondi,הסיכום,1
212pondi,הסיפור,6
212pondi,הסירטון,1
212pondi,הסכים,1
212pondi,הסכימה,2
212pondi,הסכנה,1
212pondi,הסמול,214
212pondi,הסמולללל,1
212pondi,הסמולן,3
212pondi,הסמולני,3
212pondi,הסמולנים,8
212pondi,הסמולנית,1
212pondi,הסער,1
212pondi,הסף,1
212pondi,הספיק,4
212pondi,הספק,5
212pondi,הספר,1
212pondi,הסרבנים,2
212pondi,הסרט,3
212pondi,הסרטונים,1
212pondi,הסרטן,5
212pondi,הסרטנית,41
212pondi,הסתדר,1
212pondi,הסתה,10
212pondi,הסתיים,2
212pondi,העבודה,2
212pondi,העבודות,1
212pondi,העביר,6
212pondi,העבירו,5
212pondi,העברת,3
212pondi,העברתם,2
212pondi,העגומה,1
212pondi,העדכון,1
212pondi,העדר,1
212pondi,העובדה,2
212pondi,העוטף,1
212pondi,העולם,16
212pondi,העונש,1
212pondi,העוקב,8
212pondi,העוקבים,4
212pondi,העושר,1
212pondi,העזתי,1
212pondi,העזתים,1
212pondi,העיוור,1
212pondi,העיניים,1
